# w_matsubara          00_re         00_im          01_re         01_im          02_re         02_im          03_re         03_im          05_re         05_im          06_re         06_im          07_re         07_im          0a_re         0a_im          0b_re         0b_im          0f_re         0f_im          11_re         11_im          12_re         12_im          14_re         14_im          15_re         15_im          16_re         16_im          17_re         17_im          19_re         19_im          1a_re         1a_im          1b_re         1b_im          1d_re         1d_im          1e_re         1e_im          55_re         55_im          56_re         56_im          5a_re         5a_im
 3.857876e+01   4.609089e-03 -6.043191e-02  -4.195278e-04  1.035906e-02   1.409916e-05 -2.331729e-03  -1.900506e-05 -7.234339e-06  -7.239897e-05  3.117500e-03  -1.384643e-05  4.852822e-07  -7.910784e-06 -1.550337e-06  -6.164865e-10 -1.990178e-10  -1.249609e-09 -5.211610e-10   9.496036e-10  2.268841e-10   2.742068e-03 -3.237053e-02  -8.901091e-04  1.549222e-02  -9.857688e-05  3.116285e-03   4.766575e-04 -5.128924e-03  -3.621623e-05  1.559107e-03  -1.390740e-05  6.313996e-07   4.983393e-06  1.807321e-06   1.402080e-09  7.529696e-10  -1.517266e-08  6.084927e-08  -1.012915e-07  2.531401e-07   3.272243e-10  2.661302e-10   2.010277e-04 -2.049362e-03   2.603733e-05  5.019541e-06   4.080771e-10  1.519413e-10  
 3.883009e+01   4.550342e-03 -6.004686e-02  -4.140793e-04  1.029214e-02   1.392535e-05 -2.316649e-03  -1.877430e-05 -7.096658e-06  -7.143392e-05  3.097239e-03  -1.366284e-05  4.772189e-07  -7.810681e-06 -1.520481e-06  -6.010991e-10 -1.927067e-10  -1.218883e-09 -5.046706e-10   9.255792e-10  2.196499e-10   2.707115e-03 -3.216467e-02  -8.786694e-04  1.539272e-02  -9.727439e-05  3.096047e-03   4.705960e-04 -5.096423e-03  -3.573323e-05  1.548969e-03  -1.372227e-05  6.206506e-07   4.923922e-06  1.773358e-06   1.368819e-09  7.295260e-10  -1.478385e-08  5.969954e-08  -9.876029e-08  2.485665e-07   3.200845e-10  2.579890e-10   1.984741e-04 -2.036404e-03   2.571178e-05  4.924378e-06   3.979416e-10  1.470996e-10  
 3.908141e+01   4.492707e-03 -5.966664e-02  -4.087364e-04  1.022608e-02   1.375470e-05 -2.301763e-03  -1.854762e-05 -6.962438e-06  -7.048818e-05  3.077240e-03  -1.348290e-05  4.693219e-07  -7.712453e-06 -1.491386e-06  -5.861860e-10 -1.866340e-10  -1.189086e-09 -4.888013e-10   9.023076e-10  2.126907e-10   2.672824e-03 -3.196140e-02  -8.674484e-04  1.529448e-02  -9.599769e-05  3.076071e-03   4.646488e-04 -5.064328e-03  -3.525991e-05  1.538963e-03  -1.354083e-05  6.101322e-07   4.865476e-06  1.740235e-06   1.336519e-09  7.069489e-10  -1.440741e-08  5.857841e-08  -9.630723e-08  2.441003e-07   3.131267e-10  2.501425e-10   1.959687e-04 -2.023606e-03   2.539223e-05  4.831595e-06   3.881072e-10  1.424427e-10  
 3.933274e+01   4.436155e-03 -5.929117e-02  -4.034964e-04  1.016086e-02   1.358712e-05 -2.287068e-03  -1.832492e-05 -6.831569e-06  -6.956124e-05  3.057498e-03  -1.330651e-05  4.615873e-07  -7.616053e-06 -1.463028e-06  -5.717297e-10 -1.807889e-10  -1.160185e-09 -4.735260e-10   8.797607e-10  2.059943e-10   2.639178e-03 -3.176065e-02  -8.564408e-04  1.519749e-02  -9.474610e-05  3.056352e-03   4.588131e-04 -5.032630e-03  -3.479600e-05  1.529085e-03  -1.336299e-05  5.998389e-07   4.808032e-06  1.707927e-06   1.305146e-09  6.852015e-10  -1.404287e-08  5.748501e-08  -9.392948e-08  2.397385e-07   3.063460e-10  2.425782e-10   1.935101e-04 -2.010967e-03   2.507854e-05  4.741118e-06   3.785887e-10  1.379580e-10  
 3.958407e+01   4.380661e-03 -5.892037e-02  -3.983568e-04  1.009647e-02   1.342254e-05 -2.272558e-03  -1.810611e-05 -6.703949e-06  -6.865260e-05  3.038008e-03  -1.313358e-05  4.540115e-07  -7.521436e-06 -1.435384e-06  -5.577138e-10 -1.751620e-10  -1.132148e-09 -4.588190e-10   8.579118e-10  1.995492e-10   2.606160e-03 -3.156239e-02  -8.456411e-04  1.510171e-02  -9.351898e-05  3.036883e-03   4.530862e-04 -5.001323e-03  -3.434126e-05  1.519334e-03  -1.318865e-05  5.897651e-07   4.751568e-06  1.676409e-06   1.274670e-09  6.642482e-10  -1.368978e-08  5.641848e-08  -9.162429e-08  2.354780e-07   2.997375e-10  2.352846e-10   1.910973e-04 -1.998483e-03   2.477057e-05  4.652877e-06   3.693661e-10  1.336438e-10  
 3.983539e+01   4.326197e-03 -5.855414e-02  -3.933148e-04  1.003289e-02   1.326090e-05 -2.258232e-03  -1.789111e-05 -6.579477e-06  -6.776178e-05  3.018765e-03  -1.296402e-05  4.465907e-07  -7.428559e-06 -1.408431e-06  -5.441223e-10 -1.697437e-10  -1.104944e-09 -4.446557e-10   8.367350e-10  1.933445e-10   2.573757e-03 -3.136657e-02  -8.350441e-04  1.500713e-02  -9.231567e-05  3.017662e-03   4.474653e-04 -4.970398e-03  -3.389544e-05  1.509706e-03  -1.301773e-05  5.799052e-07   4.696064e-06  1.645656e-06   1.245062e-09  6.440562e-10  -1.334771e-08  5.537802e-08  -8.938905e-08  2.313161e-07   2.932963e-10  2.282507e-10   1.887291e-04 -1.986151e-03   2.446818e-05  4.566804e-06   3.604007e-10  1.294912e-10  
 4.008672e+01   4.272739e-03 -5.819240e-02  -3.883681e-04  9.970099e-03   1.310212e-05 -2.244085e-03  -1.767983e-05 -6.458058e-06  -6.688832e-05  2.999765e-03  -1.279775e-05  4.393213e-07  -7.337380e-06 -1.382149e-06  -5.309400e-10 -1.645252e-10  -1.078545e-09 -4.310130e-10   8.162059e-10  1.873697e-10   2.541951e-03 -3.117314e-02  -8.246448e-04  1.491373e-02  -9.113557e-05  2.998683e-03   4.419480e-04 -4.939850e-03  -3.345832e-05  1.500200e-03  -1.285013e-05  5.702541e-07   4.641498e-06  1.615646e-06   1.216292e-09  6.245932e-10  -1.301625e-08  5.436284e-08  -8.722122e-08  2.272498e-07   2.870179e-10  2.214657e-10   1.864045e-04 -1.973968e-03   2.417123e-05  4.482832e-06   3.517091e-10  1.254902e-10  
 4.033805e+01   4.220263e-03 -5.783507e-02  -3.835143e-04  9.908091e-03   1.294614e-05 -2.230114e-03  -1.747218e-05 -6.339599e-06  -6.603176e-05  2.981003e-03  -1.263467e-05  4.321999e-07  -7.247858e-06 -1.356515e-06  -5.181523e-10 -1.594976e-10  -1.052922e-09 -4.178686e-10   7.963008e-10  1.816152e-10   2.510729e-03 -3.098207e-02  -8.144383e-04  1.482147e-02  -8.997807e-05  2.979941e-03   4.365316e-04 -4.909672e-03  -3.302965e-05  1.490813e-03  -1.268577e-05  5.608066e-07   4.587850e-06  1.586357e-06   1.188332e-09  6.058287e-10  -1.269502e-08  5.337217e-08  -8.511840e-08  2.232766e-07   2.808978e-10  2.149195e-10   1.841223e-04 -1.961933e-03   2.387961e-05  4.400898e-06   3.432777e-10  1.216383e-10  
 4.058938e+01   4.168743e-03 -5.748207e-02  -3.787510e-04  9.846848e-03   1.279289e-05 -2.216316e-03  -1.726809e-05 -6.224009e-06  -6.519166e-05  2.962475e-03  -1.247470e-05  4.252230e-07  -7.159954e-06 -1.331512e-06  -5.057451e-10 -1.546531e-10  -1.028048e-09 -4.052015e-10   7.769972e-10  1.760713e-10   2.480077e-03 -3.079330e-02  -8.044199e-04  1.473034e-02  -8.884261e-05  2.961432e-03   4.312137e-04 -4.879856e-03  -3.260924e-05  1.481543e-03  -1.252457e-05  5.515577e-07   4.535101e-06  1.557768e-06   1.161157e-09  5.877337e-10  -1.238362e-08  5.240530e-08  -8.307827e-08  2.193939e-07   2.749316e-10  2.086024e-10   1.818817e-04 -1.950042e-03   2.359318e-05  4.320941e-06   3.351084e-10  1.179262e-10  
 4.084070e+01   4.118158e-03 -5.713332e-02  -3.740761e-04  9.786357e-03   1.264231e-05 -2.202688e-03  -1.706748e-05 -6.111204e-06  -6.436761e-05  2.944175e-03  -1.231777e-05  4.183873e-07  -7.073628e-06 -1.307118e-06  -4.937051e-10 -1.499839e-10  -1.003898e-09 -3.929917e-10   7.582734e-10  1.707292e-10   2.449981e-03 -3.060681e-02  -7.945849e-04  1.464033e-02  -8.772863e-05  2.943152e-03   4.259920e-04 -4.850397e-03  -3.219686e-05  1.472388e-03  -1.236643e-05  5.425025e-07   4.483230e-06  1.529857e-06   1.134740e-09  5.702812e-10  -1.208171e-08  5.146150e-08  -8.109861e-08  2.155991e-07   2.691149e-10  2.025052e-10   1.796814e-04 -1.938292e-03   2.331182e-05  4.242901e-06   3.271605e-10  1.143511e-10  
 4.109203e+01   4.068485e-03 -5.678875e-02  -3.694873e-04  9.726604e-03   1.249434e-05 -2.189226e-03  -1.687027e-05 -6.001100e-06  -6.355920e-05  2.926101e-03  -1.216380e-05  4.116896e-07  -6.988844e-06 -1.283317e-06  -4.820193e-10 -1.454826e-10  -9.804461e-10 -3.812200e-10   7.401089e-10  1.655803e-10   2.420427e-03 -3.042254e-02  -7.849291e-04  1.455140e-02  -8.663558e-05  2.925096e-03   4.208642e-04 -4.821288e-03  -3.179231e-05  1.463345e-03  -1.221129e-05  5.336363e-07   4.432220e-06  1.502605e-06   1.109056e-09  5.534440e-10  -1.178895e-08  5.054011e-08  -7.917730e-08  2.118899e-07   2.634437e-10  1.966191e-10   1.775207e-04 -1.926682e-03   2.303542e-05  4.166723e-06   3.194612e-10  1.109004e-10  
 4.134336e+01   4.019702e-03 -5.644828e-02  -3.649825e-04  9.667575e-03   1.234892e-05 -2.175927e-03  -1.667639e-05 -5.893618e-06  -6.276603e-05  2.908247e-03  -1.201272e-05  4.051266e-07  -6.905566e-06 -1.260089e-06  -4.706755e-10 -1.411425e-10  -9.576691e-10 -3.698683e-10   7.224836e-10  1.606167e-10   2.391403e-03 -3.024046e-02  -7.754479e-04  1.446354e-02  -8.556294e-05  2.907261e-03   4.158280e-04 -4.792523e-03  -3.139539e-05  1.454413e-03  -1.205908e-05  5.249544e-07   4.382051e-06  1.475993e-06   1.084082e-09  5.371979e-10  -1.150499e-08  4.964047e-08  -7.731229e-08  2.082638e-07   2.579140e-10  1.909358e-10   1.753985e-04 -1.915209e-03   2.276385e-05  4.092350e-06   3.119565e-10  1.075772e-10  
 4.159469e+01   3.971788e-03 -5.611185e-02  -3.605598e-04  9.609258e-03   1.220600e-05 -2.162790e-03  -1.648576e-05 -5.788679e-06  -6.198772e-05  2.890611e-03  -1.186445e-05  3.986952e-07  -6.823758e-06 -1.237419e-06  -4.596617e-10 -1.369565e-10  -9.355439e-10 -3.589191e-10   7.053786e-10  1.558304e-10   2.362897e-03 -3.006052e-02  -7.661373e-04  1.437674e-02  -8.451021e-05  2.889642e-03   4.108813e-04 -4.764096e-03  -3.100591e-05  1.445589e-03  -1.190971e-05  5.164523e-07   4.332707e-06  1.450002e-06   1.059796e-09  5.215184e-10  -1.122952e-08  4.876194e-08  -7.550162e-08  2.047186e-07   2.525217e-10  1.854470e-10   1.733140e-04 -1.903870e-03   2.249702e-05  4.019730e-06   3.046894e-10  1.043730e-10  
 4.184601e+01   3.924722e-03 -5.577937e-02  -3.562170e-04  9.551639e-03   1.206551e-05 -2.149810e-03  -1.629831e-05 -5.686209e-06  -6.122389e-05  2.873187e-03  -1.171892e-05  3.923925e-07  -6.743386e-06 -1.215288e-06  -4.489665e-10 -1.329184e-10  -9.140485e-10 -3.483560e-10   6.887756e-10  1.512142e-10   2.334895e-03 -2.988271e-02  -7.569932e-04  1.429097e-02  -8.347689e-05  2.872235e-03   4.060220e-04 -4.736001e-03  -3.062369e-05  1.436872e-03  -1.176311e-05  5.081257e-07   4.284170e-06  1.424614e-06   1.036174e-09  5.063827e-10  -1.096225e-08  4.790390e-08  -7.374342e-08  2.012522e-07   2.472632e-10  1.801452e-10   1.712663e-04 -1.892664e-03   2.223481e-05  3.948812e-06   2.976309e-10  1.012825e-10  
 4.209734e+01   3.878486e-03 -5.545078e-02  -3.519524e-04  9.494707e-03   1.192740e-05 -2.136985e-03  -1.611398e-05 -5.586136e-06  -6.047420e-05  2.855972e-03  -1.157607e-05  3.862154e-07  -6.664416e-06 -1.193682e-06  -4.385790e-10 -1.290222e-10  -8.931616e-10 -3.381632e-10   6.726570e-10  1.467612e-10   2.307386e-03 -2.970696e-02  -7.480116e-04  1.420621e-02  -8.246250e-05  2.855038e-03   4.012481e-04 -4.708233e-03  -3.024854e-05  1.428260e-03  -1.161922e-05  4.999703e-07   4.236422e-06  1.399812e-06   1.013196e-09  4.917691e-10  -1.070288e-08  4.706578e-08  -7.203587e-08  1.978622e-07   2.421348e-10  1.750230e-10   1.692545e-04 -1.881587e-03   2.197711e-05  3.879546e-06   2.907807e-10  9.830101e-11  
 4.234867e+01   3.833059e-03 -5.512602e-02  -3.477640e-04  9.438448e-03   1.179162e-05 -2.124311e-03  -1.593269e-05 -5.488391e-06  -5.973829e-05  2.838963e-03  -1.143583e-05  3.801610e-07  -6.586818e-06 -1.172584e-06  -4.284887e-10 -1.252622e-10  -8.728630e-10 -3.283256e-10   6.570060e-10  1.424645e-10   2.280359e-03 -2.953326e-02  -7.391888e-04  1.412244e-02  -8.146659e-05  2.838045e-03   3.965575e-04 -4.680786e-03  -2.988029e-05  1.419750e-03  -1.147798e-05  4.919819e-07   4.189448e-06  1.375579e-06   9.908403e-10  4.776567e-10  -1.045113e-08  4.624699e-08  -7.037725e-08  1.945468e-07   2.371327e-10  1.700734e-10   1.672778e-04 -1.870637e-03   2.172382e-05  3.811885e-06   2.841161e-10  9.542199e-11  
 4.260000e+01   3.788423e-03 -5.480502e-02  -3.436501e-04  9.382852e-03   1.165812e-05 -2.111788e-03  -1.575439e-05 -5.392906e-06  -5.901582e-05  2.822155e-03  -1.129814e-05  3.742266e-07  -6.510559e-06 -1.151981e-06  -4.186855e-10 -1.216328e-10  -8.531330e-10 -3.188290e-10   6.418065e-10  1.383178e-10   2.253802e-03 -2.936156e-02  -7.305209e-04  1.403966e-02  -8.048871e-05  2.821253e-03   3.919483e-04 -4.653654e-03  -2.951878e-05  1.411342e-03  -1.133931e-05  4.841566e-07   4.143230e-06  1.351899e-06   9.690883e-10  4.640259e-10  -1.020674e-08  4.544699e-08  -6.876588e-08  1.913039e-07   2.322536e-10  1.652898e-10   1.653353e-04 -1.859814e-03   2.147486e-05  3.745783e-06   2.776314e-10  9.264479e-11  
 4.285132e+01   3.744559e-03 -5.448770e-02  -3.396088e-04  9.327906e-03   1.152685e-05 -2.099411e-03  -1.557900e-05 -5.299618e-06  -5.830647e-05  2.805546e-03  -1.116293e-05  3.684094e-07  -6.435609e-06 -1.131857e-06  -4.091597e-10 -1.181287e-10  -8.339528e-10 -3.096596e-10   6.270429e-10  1.343151e-10   2.227705e-03 -2.919183e-02  -7.220045e-04  1.395784e-02  -7.952841e-05  2.804659e-03   3.874188e-04 -4.626832e-03  -2.916383e-05  1.403032e-03  -1.120315e-05  4.764903e-07   4.097755e-06  1.328757e-06   9.479204e-10  4.508573e-10  -9.969443e-09  4.466525e-08  -6.720018e-08  1.881316e-07   2.274941e-10  1.606657e-10   1.634264e-04 -1.849113e-03   2.123010e-05  3.681195e-06   2.713424e-10  8.996447e-11  
 4.310265e+01   3.701451e-03 -5.417402e-02  -3.356384e-04  9.273599e-03   1.139776e-05 -2.087178e-03  -1.540648e-05 -5.208463e-06  -5.760991e-05  2.789131e-03  -1.103015e-05  3.627066e-07  -6.361938e-06 -1.112199e-06  -3.999020e-10 -1.147448e-10  -8.153042e-10 -3.008044e-10   6.127005e-10  1.304505e-10   2.202058e-03 -2.902404e-02  -7.136359e-04  1.387696e-02  -7.858529e-05  2.788260e-03   3.829670e-04 -4.600314e-03  -2.881528e-05  1.394820e-03  -1.106945e-05  4.689793e-07   4.053006e-06  1.306137e-06   9.273183e-10  4.381332e-10  -9.739002e-09  4.390124e-08  -6.567860e-08  1.850279e-07   2.228508e-10  1.561949e-10   1.615502e-04 -1.838534e-03   2.098948e-05  3.618078e-06   2.652307e-10  8.737523e-11  
 4.335398e+01   3.659080e-03 -5.386391e-02  -3.317374e-04  9.219920e-03   1.127079e-05 -2.075087e-03  -1.523674e-05 -5.119380e-06  -5.692585e-05  2.772907e-03  -1.089973e-05  3.571157e-07  -6.289517e-06 -1.092993e-06  -3.909034e-10 -1.114766e-10  -7.971700e-10 -2.922509e-10   5.987649e-10  1.267186e-10   2.176849e-03 -2.885815e-02  -7.054119e-04  1.379701e-02  -7.765894e-05  2.772051e-03   3.785912e-04 -4.574097e-03  -2.847300e-05  1.386704e-03  -1.093814e-05  4.616199e-07   4.008967e-06  1.284025e-06   9.072644e-10  4.258361e-10  -9.515179e-09  4.315448e-08  -6.419966e-08  1.819911e-07   2.183206e-10  1.518717e-10   1.597059e-04 -1.828074e-03   2.075288e-05  3.556391e-06   2.592805e-10  8.487725e-11  
 4.360531e+01   3.617430e-03 -5.355730e-02  -3.279041e-04  9.166859e-03   1.114592e-05 -2.063135e-03  -1.506975e-05 -5.032312e-06  -5.625398e-05  2.756871e-03  -1.077163e-05  3.516341e-07  -6.218319e-06 -1.074227e-06  -3.821553e-10 -1.083193e-10  -7.795332e-10 -2.839871e-10   5.852223e-10  1.231140e-10   2.152069e-03 -2.869414e-02  -6.973290e-04  1.371797e-02  -7.674894e-05  2.756030e-03   3.742897e-04 -4.548174e-03  -2.813681e-05  1.378681e-03  -1.080917e-05  4.544083e-07   3.965626e-06  1.262406e-06   8.877413e-10  4.139491e-10  -9.297746e-09  4.242447e-08  -6.276195e-08  1.790195e-07   2.139004e-10  1.476904e-10   1.578930e-04 -1.817731e-03   2.052023e-05  3.496093e-06   2.535031e-10  8.246206e-11  
 4.385663e+01   3.576485e-03 -5.325415e-02  -3.241370e-04  9.114404e-03   1.102308e-05 -2.051321e-03  -1.490544e-05 -4.947202e-06  -5.559401e-05  2.741020e-03  -1.064579e-05  3.462594e-07  -6.148317e-06 -1.055887e-06  -3.736495e-10 -1.052686e-10  -7.623777e-10 -2.760019e-10   5.720596e-10  1.196318e-10   2.127709e-03 -2.853197e-02  -6.893841e-04  1.363984e-02  -7.585493e-05  2.740193e-03   3.700608e-04 -4.522540e-03  -2.780659e-05  1.370751e-03  -1.068247e-05  4.473411e-07   3.922967e-06  1.241268e-06   8.687328e-10  4.024569e-10  -9.086486e-09  4.171077e-08  -6.136409e-08  1.761112e-07   2.095871e-10  1.436456e-10   1.561106e-04 -1.807504e-03   2.029144e-05  3.437147e-06   2.478775e-10  8.013044e-11  
 4.410796e+01   3.536229e-03 -5.295439e-02  -3.204345e-04  9.062545e-03   1.090224e-05 -2.039640e-03  -1.474375e-05 -4.863995e-06  -5.494567e-05  2.725350e-03  -1.052215e-05  3.409890e-07  -6.079483e-06 -1.037963e-06  -3.653779e-10 -1.023202e-10  -7.456880e-10 -2.682841e-10   5.592641e-10  1.162670e-10   2.103759e-03 -2.837160e-02  -6.815741e-04  1.356258e-02  -7.497653e-05  2.724537e-03   3.659029e-04 -4.497192e-03  -2.748218e-05  1.362912e-03  -1.055801e-05  4.404149e-07   3.880977e-06  1.220596e-06   8.502228e-10  3.913441e-10  -8.881190e-09  4.101290e-08  -6.000479e-08  1.732647e-07   2.053779e-10  1.397322e-10   1.543581e-04 -1.797390e-03   2.006642e-05  3.379513e-06   2.424144e-10  7.787633e-11  
 4.435929e+01   3.496647e-03 -5.265796e-02  -3.167951e-04  9.011273e-03   1.078336e-05 -2.028092e-03  -1.458463e-05 -4.782639e-06  -5.430868e-05  2.709858e-03  -1.040066e-05  3.358207e-07  -6.011793e-06 -1.020441e-06  -3.573330e-10 -9.947036e-11  -7.294492e-10 -2.608236e-10   5.468235e-10  1.130151e-10   2.080209e-03 -2.821302e-02  -6.738959e-04  1.348619e-02  -7.411337e-05  2.709060e-03   3.618144e-04 -4.472124e-03  -2.716346e-05  1.355163e-03  -1.043572e-05  4.336262e-07   3.839642e-06  1.200379e-06   8.321961e-10  3.805960e-10  -8.681658e-09  4.033045e-08  -5.868276e-08  1.704783e-07   2.012699e-10  1.359453e-10   1.526349e-04 -1.787387e-03   1.984509e-05  3.323157e-06   2.371058e-10  7.569835e-11  
 4.461062e+01   3.457724e-03 -5.236481e-02  -3.132175e-04  8.960577e-03   1.066638e-05 -2.016674e-03  -1.442803e-05 -4.703082e-06  -5.368277e-05  2.694542e-03  -1.028127e-05  3.307520e-07  -5.945221e-06 -1.003312e-06  -3.495072e-10 -9.671522e-11  -7.136467e-10 -2.536103e-10   5.347263e-10  1.098717e-10   2.057052e-03 -2.805619e-02  -6.663466e-04  1.341066e-02  -7.326510e-05  2.693757e-03   3.577939e-04 -4.447331e-03  -2.685029e-05  1.347501e-03  -1.031556e-05  4.269719e-07   3.798949e-06  1.180603e-06   8.146378e-10  3.701996e-10  -8.487696e-09  3.966299e-08  -5.739680e-08  1.677505e-07   1.972603e-10  1.322801e-10   1.509402e-04 -1.777495e-03   1.962737e-05  3.268043e-06   2.319228e-10  7.359203e-11  
 4.486194e+01   3.419445e-03 -5.207489e-02  -3.097002e-04  8.910448e-03   1.055128e-05 -2.005384e-03  -1.427389e-05 -4.625276e-06  -5.306769e-05  2.679398e-03  -1.016394e-05  3.257808e-07  -5.879742e-06 -9.865634e-07  -3.418936e-10 -9.405093e-11  -6.982667e-10 -2.466348e-10   5.229610e-10  1.068327e-10   2.034278e-03 -2.790108e-02  -6.589234e-04  1.333596e-02  -7.243139e-05  2.678626e-03   3.538397e-04 -4.422810e-03  -2.654253e-05  1.339925e-03  -1.019748e-05  4.204488e-07   3.758885e-06  1.161258e-06   7.975337e-10  3.601406e-10  -8.299119e-09  3.901011e-08  -5.614573e-08  1.650799e-07   1.933465e-10  1.287322e-10   1.492735e-04 -1.767710e-03   1.941319e-05  3.214137e-06   2.268916e-10  7.155682e-11  
 4.511327e+01   3.381797e-03 -5.178814e-02  -3.062419e-04  8.860876e-03   1.043802e-05 -1.994219e-03  -1.412217e-05 -4.549172e-06  -5.246318e-05  2.664424e-03  -1.004862e-05  3.209048e-07  -5.815334e-06 -9.701855e-07  -3.344853e-10 -9.147422e-11  -6.832959e-10 -2.398879e-10   5.115168e-10  1.038939e-10   2.011879e-03 -2.774766e-02  -6.516233e-04  1.326209e-02  -7.161189e-05  2.663665e-03   3.499505e-04 -4.398556e-03  -2.624007e-05  1.332434e-03  -1.008142e-05  4.140537e-07   3.719437e-06  1.142330e-06   7.808700e-10  3.504067e-10  -8.115748e-09  3.837141e-08  -5.492844e-08  1.624648e-07   1.895258e-10  1.252972e-10   1.476341e-04 -1.758031e-03   1.920247e-05  3.161406e-06   2.219953e-10  6.958884e-11  
 4.536460e+01   3.344765e-03 -5.150452e-02  -3.028413e-04  8.811853e-03   1.032654e-05 -1.983178e-03  -1.397281e-05 -4.474724e-06  -5.186901e-05  2.649616e-03  -9.935259e-06  3.161219e-07  -5.751973e-06 -9.541679e-07  -3.272758e-10 -8.898174e-11  -6.687214e-10 -2.333610e-10   5.003833e-10  1.010516e-10   1.989847e-03 -2.759592e-02  -6.444438e-04  1.318903e-02  -7.080629e-05  2.648870e-03   3.461248e-04 -4.374564e-03  -2.594279e-05  1.325026e-03  -9.967342e-06  4.077838e-07   3.680594e-06  1.123810e-06   7.646331e-10  3.409859e-10  -7.937412e-09  3.774653e-08  -5.374384e-08  1.599039e-07   1.857959e-10  1.219711e-10   1.460215e-04 -1.748457e-03   1.899513e-05  3.109819e-06   2.172199e-10  6.768582e-11  
 4.561593e+01   3.308336e-03 -5.122397e-02  -2.994971e-04  8.763368e-03   1.021683e-05 -1.972259e-03  -1.382577e-05 -4.401888e-06  -5.128495e-05  2.634973e-03  -9.823815e-06  3.114300e-07  -5.689636e-06 -9.385009e-07  -3.202586e-10 -8.657024e-11  -6.545306e-10 -2.270458e-10   4.895505e-10  9.830206e-11   1.968174e-03 -2.744581e-02  -6.373822e-04  1.311677e-02  -7.001427e-05  2.634238e-03   3.423614e-04 -4.350830e-03  -2.565056e-05  1.317701e-03  -9.855203e-06  4.016360e-07   3.642343e-06  1.105686e-06   7.488105e-10  3.318664e-10  -7.763947e-09  3.713508e-08  -5.259088e-08  1.573959e-07   1.821540e-10  1.187497e-10   1.444351e-04 -1.738986e-03   1.879111e-05  3.059344e-06   2.125752e-10  6.584270e-11  
 4.586725e+01   3.272497e-03 -5.094644e-02  -2.962081e-04  8.715413e-03   1.010884e-05 -1.961459e-03  -1.368100e-05 -4.330620e-06  -5.071075e-05  2.620490e-03  -9.714246e-06  3.068270e-07  -5.628303e-06 -9.231748e-07  -3.134277e-10 -8.423653e-11  -6.407118e-10 -2.209343e-10   4.790086e-10  9.564178e-11   1.946852e-03 -2.729731e-02  -6.304359e-04  1.304529e-02  -6.923553e-05  2.619768e-03   3.386587e-04 -4.327351e-03  -2.536327e-05  1.310456e-03  -9.744956e-06  3.956076e-07   3.604672e-06  1.087948e-06   7.333896e-10  3.230374e-10  -7.595193e-09  3.653671e-08  -5.146855e-08  1.549393e-07   1.785981e-10  1.156293e-10   1.428743e-04 -1.729616e-03   1.859033e-05  3.009953e-06   2.080606e-10  6.406050e-11  
 4.611858e+01   3.237236e-03 -5.067189e-02  -2.929730e-04  8.667980e-03   1.000253e-05 -1.950777e-03  -1.353846e-05 -4.260878e-06  -5.014621e-05  2.606166e-03  -9.606508e-06  3.023110e-07  -5.567950e-06 -9.081804e-07  -3.067772e-10 -8.197807e-11  -6.272532e-10 -2.150190e-10   4.687485e-10  9.306742e-11   1.925873e-03 -2.715041e-02  -6.236024e-04  1.297459e-02  -6.846977e-05  2.605455e-03   3.350156e-04 -4.304122e-03  -2.508082e-05  1.303290e-03  -9.636559e-06  3.896957e-07   3.567571e-06  1.070585e-06   7.183585e-10  3.144876e-10  -7.430997e-09  3.595107e-08  -5.037590e-08  1.525329e-07   1.751256e-10  1.126063e-10   1.413385e-04 -1.720345e-03   1.839273e-05  2.961616e-06   2.036468e-10  6.233668e-11  
 4.636991e+01   3.202541e-03 -5.040026e-02  -2.897906e-04  8.621060e-03   9.897870e-06 -1.940210e-03  -1.339810e-05 -4.192623e-06  -4.959109e-05  2.591998e-03  -9.500562e-06  2.978800e-07  -5.508559e-06 -8.935089e-07  -3.003015e-10 -7.979165e-11  -6.141438e-10 -2.092924e-10   4.587610e-10  9.057574e-11   1.905231e-03 -2.700507e-02  -6.168793e-04  1.290465e-02  -6.771670e-05  2.591299e-03   3.314308e-04 -4.281138e-03  -2.480308e-05  1.296203e-03  -9.529972e-06  3.838976e-07   3.531027e-06  1.053588e-06   7.037055e-10  3.062070e-10  -7.271214e-09  3.537784e-08  -4.931199e-08  1.501755e-07   1.717344e-10  1.096770e-10   1.398273e-04 -1.711173e-03   1.819823e-05  2.914305e-06   1.993667e-10  6.066826e-11  
 4.662123e+01   3.168398e-03 -5.013151e-02  -2.866600e-04  8.574645e-03   9.794830e-06 -1.929758e-03  -1.325987e-05 -4.125814e-06  -4.904520e-05  2.577983e-03  -9.396368e-06  2.935322e-07  -5.450108e-06 -8.791515e-07  -2.939951e-10 -7.767482e-11  -6.013729e-10 -2.037476e-10   4.490376e-10  8.816365e-11   1.884918e-03 -2.686126e-02  -6.102643e-04  1.283545e-02  -6.697605e-05  2.577295e-03   3.279030e-04 -4.258398e-03  -2.452997e-05  1.289192e-03  -9.425153e-06  3.782108e-07   3.495031e-06  1.036948e-06   6.894195e-10  2.981861e-10  -7.115701e-09  3.481667e-08  -4.827591e-08  1.478658e-07   1.684223e-10  1.068383e-10   1.383402e-04 -1.702097e-03   1.800679e-05  2.867994e-06   1.951889e-10  5.905181e-11  
